,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_C,param_epsilon,param_gamma,param_kernel,params,split0_test_score,split1_test_score,mean_test_score,std_test_score,rank_test_score
20,1.4595961570739746,0.007481575012207031,2.768451452255249,0.006125688552856445,1,0.1,0.1,rbf,"{'C': 1, 'epsilon': 0.1, 'gamma': 0.1, 'kernel': 'rbf'}",0.48323678187544084,0.4731437539838944,0.4781902679296676,0.005046513945773212,16
21,1.9029093980789185,0.007977843284606934,1.0716339349746704,0.0014976263046264648,1,0.1,0.1,sigmoid,"{'C': 1, 'epsilon': 0.1, 'gamma': 0.1, 'kernel': 'sigmoid'}",-5424.888163724533,-5940.407645670469,-5682.647904697501,257.75974097296785,41
22,1.4021148681640625,0.006847381591796875,2.7653497457504272,0.010717511177062988,1,0.1,0.001,rbf,"{'C': 1, 'epsilon': 0.1, 'gamma': 0.001, 'kernel': 'rbf'}",0.39440526453452307,0.39382420426807285,0.39411473440129796,0.0002905301332251087,28
23,1.5468605756759644,0.006981968879699707,0.9559435844421387,0.0014955997467041016,1,0.1,0.001,sigmoid,"{'C': 1, 'epsilon': 0.1, 'gamma': 0.001, 'kernel': 'sigmoid'}",0.37113140654740695,0.3703076031667345,0.3707195048570707,0.0004119016903362249,30
24,1.5957313776016235,0.022937417030334473,2.1052441596984863,0.006856679916381836,10,0.2,1,rbf,"{'C': 10, 'epsilon': 0.2, 'gamma': 1, 'kernel': 'rbf'}",0.5492455180888356,0.5447450862534087,0.5469953021711221,0.0022502159177134606,6
25,2.325761556625366,0.05982565879821777,1.558846354484558,0.0020111799240112305,10,0.2,1,sigmoid,"{'C': 10, 'epsilon': 0.2, 'gamma': 1, 'kernel': 'sigmoid'}",-52541420.87960958,-52378387.38198542,-52459904.1307975,81516.74881207943,51
26,1.420366883277893,0.014128804206848145,2.2689292430877686,0.03091883659362793,10,0.2,0.1,rbf,"{'C': 10, 'epsilon': 0.2, 'gamma': 0.1, 'kernel': 'rbf'}",0.5019380260932508,0.4879132301777569,0.49492562813550384,0.007012397957746941,13
27,1.9021594524383545,0.06731319427490234,1.0771198272705078,0.001995563507080078,10,0.2,0.1,sigmoid,"{'C': 10, 'epsilon': 0.2, 'gamma': 0.1, 'kernel': 'sigmoid'}",-555689.7669448251,-595255.211828468,-575472.4893866465,19782.722441821476,50
28,1.2705987691879272,0.001994490623474121,2.3955925703048706,0.012966513633728027,10,0.2,0.001,rbf,"{'C': 10, 'epsilon': 0.2, 'gamma': 0.001, 'kernel': 'rbf'}",0.4071514681511914,0.4058774172689863,0.40651444271008885,0.0006370254411025567,25
29,1.5698007345199585,0.06283438205718994,0.8557115793228149,0.01097261905670166,10,0.2,0.001,sigmoid,"{'C': 10, 'epsilon': 0.2, 'gamma': 0.001, 'kernel': 'sigmoid'}",-0.9297239846615923,-1.0420805139892297,-0.985902249325411,0.0561782646638187,35
30,1.8789728879928589,0.02892482280731201,2.565636396408081,0.014462709426879883,10,0.1,1,rbf,"{'C': 10, 'epsilon': 0.1, 'gamma': 1, 'kernel': 'rbf'}",0.5494764878768288,0.5446323995302799,0.5470544437035543,0.0024220441732744624,5
31,2.3126899003982544,0.0457533597946167,1.5636712312698364,0.004135012626647949,10,0.1,1,sigmoid,"{'C': 10, 'epsilon': 0.1, 'gamma': 1, 'kernel': 'sigmoid'}",-52541462.6612976,-52378410.39472794,-52459936.52801277,81526.13328482956,52
32,1.6909772157669067,0.018451809883117676,2.653401494026184,0.005485177040100098,10,0.1,0.1,rbf,"{'C': 10, 'epsilon': 0.1, 'gamma': 0.1, 'kernel': 'rbf'}",0.5003195055155114,0.48489731248224244,0.4926084089988769,0.007711096516634486,14
33,1.8854553699493408,0.03839707374572754,1.0776190757751465,0.0024940967559814453,10,0.1,0.1,sigmoid,"{'C': 10, 'epsilon': 0.1, 'gamma': 0.1, 'kernel': 'sigmoid'}",-555674.026898931,-595154.7513872925,-575414.3891431118,19740.362244180753,49
34,1.460451364517212,0.010332107543945312,2.792530655860901,0.049865126609802246,10,0.1,0.001,rbf,"{'C': 10, 'epsilon': 0.1, 'gamma': 0.001, 'kernel': 'rbf'}",0.40665759879051544,0.40478865634836025,0.40572312756943785,0.000934471221077593,26
35,1.6505770683288574,0.05584144592285156,0.9539468288421631,0.0004982948303222656,10,0.1,0.001,sigmoid,"{'C': 10, 'epsilon': 0.1, 'gamma': 0.001, 'kernel': 'sigmoid'}",-0.9607353413321376,-1.0698754257722198,-1.0153053835521786,0.05457004222004114,36
36,15.136745691299438,0.9070827960968018,2.0178407430648804,0.02916085720062256,700,0.2,1,rbf,"{'C': 700, 'epsilon': 0.2, 'gamma': 1, 'kernel': 'rbf'}",0.6050203655929183,0.5925668783472571,0.5987936219700877,0.0062267436228305995,1
37,2.272282838821411,0.012331008911132812,1.5543421506881714,0.006482720375061035,700,0.2,1,sigmoid,"{'C': 700, 'epsilon': 0.2, 'gamma': 1, 'kernel': 'sigmoid'}",-257467393076.82584,-256650486833.07742,-257058939954.95163,408453121.87420654,58
38,8.009074568748474,0.19797003269195557,2.1924939155578613,0.005626678466796875,700,0.2,0.1,rbf,"{'C': 700, 'epsilon': 0.2, 'gamma': 0.1, 'kernel': 'rbf'}",0.5304296678643903,0.5094871179309923,0.5199583928976913,0.010471274966698974,8
39,1.8051708936691284,0.01894819736480713,1.0831036567687988,0.004987955093383789,700,0.2,0.1,sigmoid,"{'C': 700, 'epsilon': 0.2, 'gamma': 0.1, 'kernel': 'sigmoid'}",-2691559797.407327,-2920280819.80533,-2805920308.6063285,114360511.19900131,54
40,1.899418830871582,0.03540468215942383,2.3868582248687744,0.012465715408325195,700,0.2,0.001,rbf,"{'C': 700, 'epsilon': 0.2, 'gamma': 0.001, 'kernel': 'rbf'}",0.42042087954860874,0.42158844068308365,0.4210046601158462,0.0005837805672374574,22
41,2.3292630910873413,0.08727109432220459,0.8711702823638916,0.0024938583374023438,700,0.2,0.001,sigmoid,"{'C': 700, 'epsilon': 0.2, 'gamma': 0.001, 'kernel': 'sigmoid'}",-15474.832594230778,-15751.53590912422,-15613.1842516775,138.35165744672122,44
42,21.39115047454834,0.23499464988708496,2.5043007135391235,0.016953587532043457,700,0.1,1,rbf,"{'C': 700, 'epsilon': 0.1, 'gamma': 1, 'kernel': 'rbf'}",0.6006776430529364,0.588137485292753,0.5944075641728447,0.0062700788800916785,3
43,2.2564648389816284,0.009474396705627441,1.5478581190109253,0.012965083122253418,700,0.1,1,sigmoid,"{'C': 700, 'epsilon': 0.1, 'gamma': 1, 'kernel': 'sigmoid'}",-257467388826.58862,-256650485551.25327,-257058937188.92096,408451637.6676788,57
44,9.469136714935303,0.05238962173461914,2.6353129148483276,0.011605620384216309,700,0.1,0.1,rbf,"{'C': 700, 'epsilon': 0.1, 'gamma': 0.1, 'kernel': 'rbf'}",0.528872513075798,0.5088852037554565,0.5188788584156272,0.009993654660170714,10
45,1.807165503501892,0.026929020881652832,1.0816067457199097,0.0014966726303100586,700,0.1,0.1,sigmoid,"{'C': 700, 'epsilon': 0.1, 'gamma': 0.1, 'kernel': 'sigmoid'}",-2691561160.0227857,-2920275491.4002247,-2805918325.711505,114357165.68871951,53
46,2.23452091217041,0.03740072250366211,2.770589590072632,0.0009963512420654297,700,0.1,0.001,rbf,"{'C': 700, 'epsilon': 0.1, 'gamma': 0.001, 'kernel': 'rbf'}",0.42036919306828,0.4188159861526486,0.4195925896104643,0.0007766034578157166,24
47,2.350715160369873,0.21542000770568848,0.9659115076065063,0.0015012025833129883,700,0.1,0.001,sigmoid,"{'C': 700, 'epsilon': 0.1, 'gamma': 0.001, 'kernel': 'sigmoid'}",-15167.41574544752,-15765.22983602143,-15466.322790734475,298.9070452869546,43
48,20.38048017024994,0.21542394161224365,2.0134871006011963,0.020817279815673828,1000,0.2,1,rbf,"{'C': 1000, 'epsilon': 0.2, 'gamma': 1, 'kernel': 'rbf'}",0.6046563705246595,0.592573791415849,0.5986150809702542,0.006041289554405249,2
49,2.2754130363464355,0.012468099594116211,1.5641876459121704,0.004613995552062988,1000,0.2,1,sigmoid,"{'C': 1000, 'epsilon': 0.2, 'gamma': 1, 'kernel': 'sigmoid'}",-525443647273.45105,-523776531947.4767,-524610089610.46387,833557662.9871826,60
50,11.039392948150635,0.6613056659698486,2.343152403831482,0.12508714199066162,1000,0.2,0.1,rbf,"{'C': 1000, 'epsilon': 0.2, 'gamma': 0.1, 'kernel': 'rbf'}",0.5306307202704663,0.5100751008181512,0.5203529105443088,0.01027780972615755,7
51,2.020301342010498,0.0445859432220459,1.1898038387298584,0.0019812583923339844,1000,0.2,0.1,sigmoid,"{'C': 1000, 'epsilon': 0.2, 'gamma': 0.1, 'kernel': 'sigmoid'}",-5492973180.068279,-5959734520.990954,-5726353850.529617,233380670.46133757,56
52,2.343727946281433,0.029919981956481934,2.682326555252075,0.013464212417602539,1000,0.2,0.001,rbf,"{'C': 1000, 'epsilon': 0.2, 'gamma': 0.001, 'kernel': 'rbf'}",0.42119216674327553,0.4227082627456107,0.4219502147444431,0.0007580480011675772,21
53,2.589092493057251,0.040871620178222656,0.9838681221008301,0.009474992752075195,1000,0.2,0.001,sigmoid,"{'C': 1000, 'epsilon': 0.2, 'gamma': 0.001, 'kernel': 'sigmoid'}",-31742.540222055115,-32314.296118474722,-32028.41817026492,285.87794820980344,45
54,30.597111105918884,2.6242042779922485,2.807986259460449,0.07130932807922363,1000,0.1,1,rbf,"{'C': 1000, 'epsilon': 0.1, 'gamma': 1, 'kernel': 'rbf'}",0.5996113443970681,0.5873882188121287,0.5934997816045984,0.006111562792469716,4
55,2.5315871238708496,0.010611772537231445,1.751315951347351,0.016955018043518066,1000,0.1,1,sigmoid,"{'C': 1000, 'epsilon': 0.1, 'gamma': 1, 'kernel': 'sigmoid'}",-525443641201.6564,-523776530116.36536,-524610085659.01086,833555542.6455078,59
56,14.620266318321228,0.6369210481643677,2.9865087270736694,0.054354310035705566,1000,0.1,0.1,rbf,"{'C': 1000, 'epsilon': 0.1, 'gamma': 0.1, 'kernel': 'rbf'}",0.5277812360582124,0.5104056871874381,0.5190934616228252,0.008687774435387152,9
57,2.0280754566192627,0.05834388732910156,1.1833339929580688,0.0014954805374145508,1000,0.1,0.1,sigmoid,"{'C': 1000, 'epsilon': 0.1, 'gamma': 0.1, 'kernel': 'sigmoid'}",-5492975063.931454,-5959726719.757447,-5726350891.84445,233375827.91299677,55
58,2.6499111652374268,0.04787302017211914,3.0184266567230225,0.022439002990722656,1000,0.1,0.001,rbf,"{'C': 1000, 'epsilon': 0.1, 'gamma': 0.001, 'kernel': 'rbf'}",0.42160654533382735,0.4202941759340423,0.4209503606339348,0.0006561846998925369,23
59,2.7760719060897827,0.0054847002029418945,1.0885883569717407,0.010471940040588379,1000,0.1,0.001,sigmoid,"{'C': 1000, 'epsilon': 0.1, 'gamma': 0.001, 'kernel': 'sigmoid'}",-31776.866227338953,-32333.550138453043,-32055.208182896,278.34195555704537,46
