,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_C,param_epsilon,param_gamma,param_kernel,params,split0_test_score,split1_test_score,mean_test_score,std_test_score,rank_test_score
0,1.8016812801361084,0.11618900299072266,2.489339828491211,0.0827791690826416,300,0.2,0.001,rbf,"{'C': 300, 'epsilon': 0.2, 'gamma': 0.001, 'kernel': 'rbf'}",0.4053348721671093,0.42997359206366226,0.41765423211538577,0.012319359948276487,3
1,2.0947635173797607,0.13327646255493164,0.8681774139404297,0.0004980564117431641,300,0.2,0.001,sigmoid,"{'C': 300, 'epsilon': 0.2, 'gamma': 0.001, 'kernel': 'sigmoid'}",-2342.2654284031673,-1913.0275761343519,-2127.64650226876,214.61892613440773,13
2,1.4176961183547974,0.0074912309646606445,2.43798828125,0.0174405574798584,300,0.2,0.0001,rbf,"{'C': 300, 'epsilon': 0.2, 'gamma': 0.0001, 'kernel': 'rbf'}",0.3855185426931995,0.4149770775221542,0.40024781010767685,0.014729267414477332,7
3,1.4890172481536865,0.018950939178466797,0.8277846574783325,0.0019942522048950195,300,0.2,0.0001,sigmoid,"{'C': 300, 'epsilon': 0.2, 'gamma': 0.0001, 'kernel': 'sigmoid'}",0.3777086194225606,0.4060947403412104,0.3919016798818855,0.014193060459324891,9
4,1.840076208114624,0.032911062240600586,2.7621124982833862,0.008477330207824707,300,0.1,0.001,rbf,"{'C': 300, 'epsilon': 0.1, 'gamma': 0.001, 'kernel': 'rbf'}",0.4032536890378515,0.4284029963989562,0.41582834271840385,0.012574653680552328,4
5,2.123319149017334,0.005984306335449219,0.9609290361404419,0.0034912824630737305,300,0.1,0.001,sigmoid,"{'C': 300, 'epsilon': 0.1, 'gamma': 0.001, 'kernel': 'sigmoid'}",-2347.082526561636,-1919.3248560545844,-2133.20369130811,213.87883525352572,14
6,1.5089638233184814,0.021941661834716797,2.7770707607269287,0.014459371566772461,300,0.1,0.0001,rbf,"{'C': 300, 'epsilon': 0.1, 'gamma': 0.0001, 'kernel': 'rbf'}",0.3841396451325316,0.4140903879897475,0.39911501656113957,0.014975371428607942,8
7,1.5827665328979492,0.018948793411254883,0.9559422731399536,0.008477568626403809,300,0.1,0.0001,sigmoid,"{'C': 300, 'epsilon': 0.1, 'gamma': 0.0001, 'kernel': 'sigmoid'}",0.3764470845479545,0.4047321074087121,0.3905895959783333,0.014142511430378812,10
8,2.190996289253235,0.02180349826812744,2.39708936214447,0.0024949312210083008,1000,0.2,0.001,rbf,"{'C': 1000, 'epsilon': 0.2, 'gamma': 0.001, 'kernel': 'rbf'}",0.40928819809845873,0.43343314688112267,0.4213606724897907,0.012072474391331967,1
9,2.324436068534851,0.05220663547515869,0.8801456689834595,0.005485415458679199,1000,0.2,0.001,sigmoid,"{'C': 1000, 'epsilon': 0.2, 'gamma': 0.001, 'kernel': 'sigmoid'}",-26750.696995282753,-22037.88490626604,-24394.290950774397,2356.406044508356,15
10,1.5001164674758911,0.02281033992767334,2.4005775451660156,0.004987239837646484,1000,0.2,0.0001,rbf,"{'C': 1000, 'epsilon': 0.2, 'gamma': 0.0001, 'kernel': 'rbf'}",0.39031846783391544,0.4180977973922,0.4042081326130577,0.013889664779142274,5
11,1.616203784942627,0.011475086212158203,0.8316076993942261,0.008831143379211426,1000,0.2,0.0001,sigmoid,"{'C': 1000, 'epsilon': 0.2, 'gamma': 0.0001, 'kernel': 'sigmoid'}",0.3743932436623143,0.40213878908911116,0.38826601637571273,0.013872772713398429,11
12,2.350212812423706,0.08527040481567383,2.766100764274597,0.010471940040588379,1000,0.1,0.001,rbf,"{'C': 1000, 'epsilon': 0.1, 'gamma': 0.001, 'kernel': 'rbf'}",0.406768029440445,0.43177730325967945,0.4192726663500622,0.012504636909617228,2
13,2.4389740228652954,0.019446969032287598,0.972766637802124,0.0003662109375,1000,0.1,0.001,sigmoid,"{'C': 1000, 'epsilon': 0.1, 'gamma': 0.001, 'kernel': 'sigmoid'}",-26777.229643106777,-22063.860347025297,-24420.544995066037,2356.6846480407403,16
14,1.6565672159194946,0.01994788646697998,2.7670986652374268,0.008478164672851562,1000,0.1,0.0001,rbf,"{'C': 1000, 'epsilon': 0.1, 'gamma': 0.0001, 'kernel': 'rbf'}",0.38898502346785824,0.41741674530226747,0.40320088438506285,0.014215860917204615,6
15,1.7019462585449219,0.043384552001953125,0.9484628438949585,0.0029908418655395508,1000,0.1,0.0001,sigmoid,"{'C': 1000, 'epsilon': 0.1, 'gamma': 0.0001, 'kernel': 'sigmoid'}",0.372844047216238,0.39948516611252605,0.386164606664382,0.013320559448144031,12
