,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_criterion,param_max_depth,param_min_samples_leaf,param_min_samples_split,params,split0_test_score,split1_test_score,mean_test_score,std_test_score,rank_test_score
0,0.0024933815002441406,0.0004968643188476562,0.0009981393814086914,2.0265579223632812e-06,gini,3,7,6,"{'criterion': 'gini', 'max_depth': 3, 'min_samples_leaf': 7, 'min_samples_split': 6}",0.7352941176470589,0.7524752475247525,0.7438846825859057,0.0085905649388468,8
1,0.000997304916381836,7.152557373046875e-07,0.0009992122650146484,2.384185791015625e-06,gini,3,7,10,"{'criterion': 'gini', 'max_depth': 3, 'min_samples_leaf': 7, 'min_samples_split': 10}",0.7352941176470589,0.7524752475247525,0.7438846825859057,0.0085905649388468,8
2,0.0014955997467041016,0.0004992485046386719,0.0009975433349609375,2.384185791015625e-07,gini,3,7,14,"{'criterion': 'gini', 'max_depth': 3, 'min_samples_leaf': 7, 'min_samples_split': 14}",0.7352941176470589,0.7524752475247525,0.7438846825859057,0.0085905649388468,8
3,0.0014969110488891602,0.0005000829696655273,0.0009965896606445312,2.384185791015625e-07,gini,3,7,15,"{'criterion': 'gini', 'max_depth': 3, 'min_samples_leaf': 7, 'min_samples_split': 15}",0.7352941176470589,0.7524752475247525,0.7438846825859057,0.0085905649388468,8
4,0.0014945268630981445,0.0004974603652954102,0.0014973878860473633,0.0005000829696655273,gini,3,7,20,"{'criterion': 'gini', 'max_depth': 3, 'min_samples_leaf': 7, 'min_samples_split': 20}",0.7450980392156863,0.7524752475247525,0.7487866433702194,0.0036886041545330928,1
5,0.001995086669921875,7.152557373046875e-07,0.0009969472885131836,5.960464477539062e-07,gini,3,11,6,"{'criterion': 'gini', 'max_depth': 3, 'min_samples_leaf': 11, 'min_samples_split': 6}",0.7450980392156863,0.6336633663366337,0.68938070277616,0.05571733643952631,61
6,0.0014960765838623047,0.0004985332489013672,0.000998377799987793,1.3113021850585938e-06,gini,3,11,10,"{'criterion': 'gini', 'max_depth': 3, 'min_samples_leaf': 11, 'min_samples_split': 10}",0.7450980392156863,0.6336633663366337,0.68938070277616,0.05571733643952631,61
7,0.001995682716369629,3.5762786865234375e-07,0.0009964704513549805,3.5762786865234375e-07,gini,3,11,14,"{'criterion': 'gini', 'max_depth': 3, 'min_samples_leaf': 11, 'min_samples_split': 14}",0.7450980392156863,0.6336633663366337,0.68938070277616,0.05571733643952631,61
8,0.0014966726303100586,0.0004996061325073242,0.0009968280792236328,7.152557373046875e-07,gini,3,11,15,"{'criterion': 'gini', 'max_depth': 3, 'min_samples_leaf': 11, 'min_samples_split': 15}",0.7450980392156863,0.6336633663366337,0.68938070277616,0.05571733643952631,61
9,0.001495957374572754,0.0004991292953491211,0.0009980201721191406,7.152557373046875e-07,gini,3,11,20,"{'criterion': 'gini', 'max_depth': 3, 'min_samples_leaf': 11, 'min_samples_split': 20}",0.7450980392156863,0.6336633663366337,0.68938070277616,0.05571733643952631,61
10,0.0019943714141845703,2.384185791015625e-07,0.0009968280792236328,4.76837158203125e-07,gini,3,15,6,"{'criterion': 'gini', 'max_depth': 3, 'min_samples_leaf': 15, 'min_samples_split': 6}",0.7450980392156863,0.6336633663366337,0.68938070277616,0.05571733643952631,61
11,0.002495288848876953,0.0005004405975341797,0.0009955167770385742,1.0728836059570312e-06,gini,3,15,10,"{'criterion': 'gini', 'max_depth': 3, 'min_samples_leaf': 15, 'min_samples_split': 10}",0.7450980392156863,0.6336633663366337,0.68938070277616,0.05571733643952631,61
12,0.001994490623474121,1.1920928955078125e-07,0.000997304916381836,2.384185791015625e-07,gini,3,15,14,"{'criterion': 'gini', 'max_depth': 3, 'min_samples_leaf': 15, 'min_samples_split': 14}",0.7450980392156863,0.6336633663366337,0.68938070277616,0.05571733643952631,61
13,0.0014965534210205078,0.0005006790161132812,0.0014957189559936523,0.0004988908767700195,gini,3,15,15,"{'criterion': 'gini', 'max_depth': 3, 'min_samples_leaf': 15, 'min_samples_split': 15}",0.7450980392156863,0.6336633663366337,0.68938070277616,0.05571733643952631,61
14,0.0009974241256713867,5.960464477539062e-07,0.0009970664978027344,4.76837158203125e-07,gini,3,15,20,"{'criterion': 'gini', 'max_depth': 3, 'min_samples_leaf': 15, 'min_samples_split': 20}",0.7450980392156863,0.6336633663366337,0.68938070277616,0.05571733643952631,61
15,0.001000523567199707,2.9802322387695312e-06,0.0009944438934326172,2.86102294921875e-06,gini,3,20,6,"{'criterion': 'gini', 'max_depth': 3, 'min_samples_leaf': 20, 'min_samples_split': 6}",0.7156862745098039,0.6336633663366337,0.6746748204232188,0.04101145408658513,156
16,0.0014961957931518555,0.0004988908767700195,0.000998377799987793,1.0728836059570312e-06,gini,3,20,10,"{'criterion': 'gini', 'max_depth': 3, 'min_samples_leaf': 20, 'min_samples_split': 10}",0.7156862745098039,0.6336633663366337,0.6746748204232188,0.04101145408658513,156
17,0.0019941329956054688,1.1920928955078125e-06,0.0009968280792236328,0.0,gini,3,20,14,"{'criterion': 'gini', 'max_depth': 3, 'min_samples_leaf': 20, 'min_samples_split': 14}",0.7156862745098039,0.6336633663366337,0.6746748204232188,0.04101145408658513,156
18,0.0014958381652832031,0.0004982948303222656,0.000498652458190918,0.000498652458190918,gini,3,20,15,"{'criterion': 'gini', 'max_depth': 3, 'min_samples_leaf': 20, 'min_samples_split': 15}",0.7156862745098039,0.6336633663366337,0.6746748204232188,0.04101145408658513,156
19,0.0009971857070922852,1.1920928955078125e-07,0.0009987354278564453,1.430511474609375e-06,gini,3,20,20,"{'criterion': 'gini', 'max_depth': 3, 'min_samples_leaf': 20, 'min_samples_split': 20}",0.7156862745098039,0.6336633663366337,0.6746748204232188,0.04101145408658513,156
20,0.001997232437133789,2.86102294921875e-06,0.0009951591491699219,2.86102294921875e-06,gini,3,25,6,"{'criterion': 'gini', 'max_depth': 3, 'min_samples_leaf': 25, 'min_samples_split': 6}",0.7156862745098039,0.6336633663366337,0.6746748204232188,0.04101145408658513,156
21,0.000997781753540039,2.384185791015625e-07,0.0014957189559936523,0.0004991292953491211,gini,3,25,10,"{'criterion': 'gini', 'max_depth': 3, 'min_samples_leaf': 25, 'min_samples_split': 10}",0.7156862745098039,0.6336633663366337,0.6746748204232188,0.04101145408658513,156
22,0.0019942522048950195,1.1920928955078125e-07,0.000997781753540039,2.384185791015625e-07,gini,3,25,14,"{'criterion': 'gini', 'max_depth': 3, 'min_samples_leaf': 25, 'min_samples_split': 14}",0.7156862745098039,0.6336633663366337,0.6746748204232188,0.04101145408658513,156
23,0.001994609832763672,7.152557373046875e-07,0.0009979009628295898,8.344650268554688e-07,gini,3,25,15,"{'criterion': 'gini', 'max_depth': 3, 'min_samples_leaf': 25, 'min_samples_split': 15}",0.7156862745098039,0.6336633663366337,0.6746748204232188,0.04101145408658513,156
24,0.001993417739868164,7.152557373046875e-07,0.0009979009628295898,1.1920928955078125e-07,gini,3,25,20,"{'criterion': 'gini', 'max_depth': 3, 'min_samples_leaf': 25, 'min_samples_split': 20}",0.7156862745098039,0.6336633663366337,0.6746748204232188,0.04101145408658513,156
25,0.0014976263046264648,0.000500798225402832,0.000995635986328125,1.430511474609375e-06,gini,5,7,6,"{'criterion': 'gini', 'max_depth': 5, 'min_samples_leaf': 7, 'min_samples_split': 6}",0.7352941176470589,0.7524752475247525,0.7438846825859057,0.0085905649388468,8
26,0.0014965534210205078,0.0004994869232177734,0.0009971857070922852,5.960464477539062e-07,gini,5,7,10,"{'criterion': 'gini', 'max_depth': 5, 'min_samples_leaf': 7, 'min_samples_split': 10}",0.7352941176470589,0.7524752475247525,0.7438846825859057,0.0085905649388468,8
27,0.0019949674606323242,3.5762786865234375e-07,0.0009971857070922852,3.5762786865234375e-07,gini,5,7,14,"{'criterion': 'gini', 'max_depth': 5, 'min_samples_leaf': 7, 'min_samples_split': 14}",0.7352941176470589,0.7524752475247525,0.7438846825859057,0.0085905649388468,8
28,0.001995682716369629,1.5497207641601562e-06,0.0014951229095458984,0.0004975795745849609,gini,5,7,15,"{'criterion': 'gini', 'max_depth': 5, 'min_samples_leaf': 7, 'min_samples_split': 15}",0.7352941176470589,0.7524752475247525,0.7438846825859057,0.0085905649388468,8
29,0.0019974708557128906,3.0994415283203125e-06,0.0009958744049072266,9.5367431640625e-07,gini,5,7,20,"{'criterion': 'gini', 'max_depth': 5, 'min_samples_leaf': 7, 'min_samples_split': 20}",0.7450980392156863,0.7524752475247525,0.7487866433702194,0.0036886041545330928,1
30,0.0014955997467041016,0.0004978179931640625,0.000997304916381836,2.384185791015625e-07,gini,5,11,6,"{'criterion': 'gini', 'max_depth': 5, 'min_samples_leaf': 11, 'min_samples_split': 6}",0.7450980392156863,0.6336633663366337,0.68938070277616,0.05571733643952631,61
31,0.0019916296005249023,2.7418136596679688e-06,0.0010008811950683594,4.291534423828125e-06,gini,5,11,10,"{'criterion': 'gini', 'max_depth': 5, 'min_samples_leaf': 11, 'min_samples_split': 10}",0.7450980392156863,0.6336633663366337,0.68938070277616,0.05571733643952631,61
32,0.0014948844909667969,0.0004978179931640625,0.0014966726303100586,0.0004988908767700195,gini,5,11,14,"{'criterion': 'gini', 'max_depth': 5, 'min_samples_leaf': 11, 'min_samples_split': 14}",0.7450980392156863,0.6336633663366337,0.68938070277616,0.05571733643952631,61
33,0.0009968280792236328,4.76837158203125e-07,0.000997304916381836,2.384185791015625e-07,gini,5,11,15,"{'criterion': 'gini', 'max_depth': 5, 'min_samples_leaf': 11, 'min_samples_split': 15}",0.7450980392156863,0.6336633663366337,0.68938070277616,0.05571733643952631,61
34,0.0019937753677368164,3.5762786865234375e-07,0.0009979009628295898,1.1920928955078125e-07,gini,5,11,20,"{'criterion': 'gini', 'max_depth': 5, 'min_samples_leaf': 11, 'min_samples_split': 20}",0.7450980392156863,0.6336633663366337,0.68938070277616,0.05571733643952631,61
35,0.001995086669921875,4.76837158203125e-07,0.0009964704513549805,3.5762786865234375e-07,gini,5,15,6,"{'criterion': 'gini', 'max_depth': 5, 'min_samples_leaf': 15, 'min_samples_split': 6}",0.7450980392156863,0.6336633663366337,0.68938070277616,0.05571733643952631,61
36,0.0009963512420654297,1.430511474609375e-06,0.0009976625442504883,5.960464477539062e-07,gini,5,15,10,"{'criterion': 'gini', 'max_depth': 5, 'min_samples_leaf': 15, 'min_samples_split': 10}",0.7450980392156863,0.6336633663366337,0.68938070277616,0.05571733643952631,61
