,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_criterion,param_max_depth,param_min_samples_leaf,param_min_samples_split,params,split0_test_score,split1_test_score,mean_test_score,std_test_score,rank_test_score
29,0.0009965896606445312,7.152557373046875e-07,0.0009982585906982422,9.5367431640625e-07,gini,5,7,20,"{'criterion': 'gini', 'max_depth': 5, 'min_samples_leaf': 7, 'min_samples_split': 20}",0.7843137254901961,0.7623762376237624,0.7733449815569793,0.01096874393321684,60
30,0.0009975433349609375,0.0,0.0009969472885131836,3.5762786865234375e-07,gini,5,11,6,"{'criterion': 'gini', 'max_depth': 5, 'min_samples_leaf': 11, 'min_samples_split': 6}",0.7843137254901961,0.7227722772277227,0.7535430013589595,0.03077072413123666,151
31,0.0015022754669189453,0.0005049705505371094,0.0009909868240356445,6.318092346191406e-06,gini,5,11,10,"{'criterion': 'gini', 'max_depth': 5, 'min_samples_leaf': 11, 'min_samples_split': 10}",0.7843137254901961,0.7227722772277227,0.7535430013589595,0.03077072413123666,151
32,0.0009979009628295898,5.960464477539062e-07,0.0010067224502563477,8.463859558105469e-06,gini,5,11,14,"{'criterion': 'gini', 'max_depth': 5, 'min_samples_leaf': 11, 'min_samples_split': 14}",0.7843137254901961,0.7227722772277227,0.7535430013589595,0.03077072413123666,151
33,0.0014935731887817383,0.00047409534454345703,0.0009993314743041992,2.9802322387695312e-06,gini,5,11,15,"{'criterion': 'gini', 'max_depth': 5, 'min_samples_leaf': 11, 'min_samples_split': 15}",0.7843137254901961,0.7227722772277227,0.7535430013589595,0.03077072413123666,151
34,0.0015088319778442383,0.0005115270614624023,0.0004991292953491211,0.0004991292953491211,gini,5,11,20,"{'criterion': 'gini', 'max_depth': 5, 'min_samples_leaf': 11, 'min_samples_split': 20}",0.7843137254901961,0.7227722772277227,0.7535430013589595,0.03077072413123666,151
35,0.0009974241256713867,1.1920928955078125e-07,0.000997304916381836,0.0,gini,5,15,6,"{'criterion': 'gini', 'max_depth': 5, 'min_samples_leaf': 15, 'min_samples_split': 6}",0.803921568627451,0.7227722772277227,0.7633469229275869,0.04057464569986413,75
36,0.0014941692352294922,0.0005002021789550781,0.0009990930557250977,1.7881393432617188e-06,gini,5,15,10,"{'criterion': 'gini', 'max_depth': 5, 'min_samples_leaf': 15, 'min_samples_split': 10}",0.803921568627451,0.7227722772277227,0.7633469229275869,0.04057464569986413,75
37,0.0014963150024414062,0.0004990100860595703,0.0004987716674804688,0.0004987716674804688,gini,5,15,14,"{'criterion': 'gini', 'max_depth': 5, 'min_samples_leaf': 15, 'min_samples_split': 14}",0.803921568627451,0.7227722772277227,0.7633469229275869,0.04057464569986413,75
38,0.0009968280792236328,4.76837158203125e-07,0.000997304916381836,0.0,gini,5,15,15,"{'criterion': 'gini', 'max_depth': 5, 'min_samples_leaf': 15, 'min_samples_split': 15}",0.803921568627451,0.7227722772277227,0.7633469229275869,0.04057464569986413,75
39,0.0014977455139160156,0.0004990100860595703,0.0004980564117431641,0.0004980564117431641,gini,5,15,20,"{'criterion': 'gini', 'max_depth': 5, 'min_samples_leaf': 15, 'min_samples_split': 20}",0.803921568627451,0.7227722772277227,0.7633469229275869,0.04057464569986413,75
40,0.000989675521850586,7.867813110351562e-06,0.000997304916381836,2.384185791015625e-07,gini,5,20,6,"{'criterion': 'gini', 'max_depth': 5, 'min_samples_leaf': 20, 'min_samples_split': 6}",0.7647058823529411,0.7227722772277227,0.7437390797903319,0.020966802562609188,181
41,0.0009969472885131836,5.960464477539062e-07,0.000997304916381836,0.0,gini,5,20,10,"{'criterion': 'gini', 'max_depth': 5, 'min_samples_leaf': 20, 'min_samples_split': 10}",0.7647058823529411,0.7227722772277227,0.7437390797903319,0.020966802562609188,181
42,0.001496434211730957,0.0004981756210327148,0.0010088682174682617,1.1563301086425781e-05,gini,5,20,14,"{'criterion': 'gini', 'max_depth': 5, 'min_samples_leaf': 20, 'min_samples_split': 14}",0.7647058823529411,0.7227722772277227,0.7437390797903319,0.020966802562609188,181
43,0.0014834403991699219,0.0004870891571044922,0.000498652458190918,0.000498652458190918,gini,5,20,15,"{'criterion': 'gini', 'max_depth': 5, 'min_samples_leaf': 20, 'min_samples_split': 15}",0.7647058823529411,0.7227722772277227,0.7437390797903319,0.020966802562609188,181
44,0.0009864568710327148,1.0848045349121094e-05,0.0009974241256713867,8.344650268554688e-07,gini,5,20,20,"{'criterion': 'gini', 'max_depth': 5, 'min_samples_leaf': 20, 'min_samples_split': 20}",0.7647058823529411,0.7227722772277227,0.7437390797903319,0.020966802562609188,181
45,0.0014941692352294922,0.0005004405975341797,0.0009992122650146484,1.6689300537109375e-06,gini,5,25,6,"{'criterion': 'gini', 'max_depth': 5, 'min_samples_leaf': 25, 'min_samples_split': 6}",0.7647058823529411,0.7227722772277227,0.7437390797903319,0.020966802562609188,181
46,0.000997304916381836,0.0,0.0009976625442504883,5.960464477539062e-07,gini,5,25,10,"{'criterion': 'gini', 'max_depth': 5, 'min_samples_leaf': 25, 'min_samples_split': 10}",0.7647058823529411,0.7227722772277227,0.7437390797903319,0.020966802562609188,181
47,0.0010050535202026367,6.794929504394531e-06,0.0009908676147460938,5.7220458984375e-06,gini,5,25,14,"{'criterion': 'gini', 'max_depth': 5, 'min_samples_leaf': 25, 'min_samples_split': 14}",0.7647058823529411,0.7227722772277227,0.7437390797903319,0.020966802562609188,181
48,0.001496434211730957,0.0004984140396118164,0.0009968280792236328,4.76837158203125e-07,gini,5,25,15,"{'criterion': 'gini', 'max_depth': 5, 'min_samples_leaf': 25, 'min_samples_split': 15}",0.7647058823529411,0.7227722772277227,0.7437390797903319,0.020966802562609188,181
49,0.0009990930557250977,8.344650268554688e-07,0.0014941692352294922,0.0004994869232177734,gini,5,25,20,"{'criterion': 'gini', 'max_depth': 5, 'min_samples_leaf': 25, 'min_samples_split': 20}",0.7647058823529411,0.7227722772277227,0.7437390797903319,0.020966802562609188,181
50,0.0015010833740234375,0.0004973411560058594,0.0009922981262207031,1.1920928955078125e-06,gini,7,7,6,"{'criterion': 'gini', 'max_depth': 7, 'min_samples_leaf': 7, 'min_samples_split': 6}",0.7450980392156863,0.7722772277227723,0.7586876334692293,0.013589594253543003,137
51,0.0009976625442504883,3.5762786865234375e-07,0.0010048151016235352,8.225440979003906e-06,gini,7,7,10,"{'criterion': 'gini', 'max_depth': 7, 'min_samples_leaf': 7, 'min_samples_split': 10}",0.803921568627451,0.7722772277227723,0.7880993981751117,0.015822170452339357,14
52,0.001505732536315918,0.0005081892013549805,0.0009876489639282227,9.655952453613281e-06,gini,7,7,14,"{'criterion': 'gini', 'max_depth': 7, 'min_samples_leaf': 7, 'min_samples_split': 14}",0.7450980392156863,0.7722772277227723,0.7586876334692293,0.013589594253543003,137
53,0.001510024070739746,0.0005120038986206055,0.0009833574295043945,1.3232231140136719e-05,gini,7,7,15,"{'criterion': 'gini', 'max_depth': 7, 'min_samples_leaf': 7, 'min_samples_split': 15}",0.7352941176470589,0.7722772277227723,0.7537856726849156,0.01849155503785671,147
54,0.0010056495666503906,7.3909759521484375e-06,0.000988602638244629,7.033348083496094e-06,gini,7,7,20,"{'criterion': 'gini', 'max_depth': 7, 'min_samples_leaf': 7, 'min_samples_split': 20}",0.7843137254901961,0.7623762376237624,0.7733449815569793,0.01096874393321684,60
55,0.0014897584915161133,0.0004924535751342773,0.0010035037994384766,6.4373016357421875e-06,gini,7,11,6,"{'criterion': 'gini', 'max_depth': 7, 'min_samples_leaf': 11, 'min_samples_split': 6}",0.7843137254901961,0.7227722772277227,0.7535430013589595,0.03077072413123666,151
56,0.0009968280792236328,4.76837158203125e-07,0.0009979009628295898,5.960464477539062e-07,gini,7,11,10,"{'criterion': 'gini', 'max_depth': 7, 'min_samples_leaf': 11, 'min_samples_split': 10}",0.7843137254901961,0.7227722772277227,0.7535430013589595,0.03077072413123666,151
57,0.001496434211730957,0.0004984140396118164,0.0004982948303222656,0.0004982948303222656,gini,7,11,14,"{'criterion': 'gini', 'max_depth': 7, 'min_samples_leaf': 11, 'min_samples_split': 14}",0.7843137254901961,0.7227722772277227,0.7535430013589595,0.03077072413123666,151
58,0.0009944438934326172,3.5762786865234375e-06,0.0009969472885131836,3.5762786865234375e-07,gini,7,11,15,"{'criterion': 'gini', 'max_depth': 7, 'min_samples_leaf': 11, 'min_samples_split': 15}",0.7843137254901961,0.7227722772277227,0.7535430013589595,0.03077072413123666,151
59,0.000997304916381836,2.384185791015625e-07,0.000997304916381836,0.0,gini,7,11,20,"{'criterion': 'gini', 'max_depth': 7, 'min_samples_leaf': 11, 'min_samples_split': 20}",0.7843137254901961,0.7227722772277227,0.7535430013589595,0.03077072413123666,151
60,0.0019947290420532227,1.1920928955078125e-07,0.0009969472885131836,3.5762786865234375e-07,gini,7,15,6,"{'criterion': 'gini', 'max_depth': 7, 'min_samples_leaf': 15, 'min_samples_split': 6}",0.803921568627451,0.7227722772277227,0.7633469229275869,0.04057464569986413,75
61,0.0014861822128295898,0.00048720836639404297,0.0010075569152832031,1.0251998901367188e-05,gini,7,15,10,"{'criterion': 'gini', 'max_depth': 7, 'min_samples_leaf': 15, 'min_samples_split': 10}",0.803921568627451,0.7227722772277227,0.7633469229275869,0.04057464569986413,75
62,0.000997781753540039,4.76837158203125e-07,0.000997304916381836,9.5367431640625e-07,gini,7,15,14,"{'criterion': 'gini', 'max_depth': 7, 'min_samples_leaf': 15, 'min_samples_split': 14}",0.803921568627451,0.7227722772277227,0.7633469229275869,0.04057464569986413,75
63,0.0009946823120117188,2.384185791015625e-06,0.000997304916381836,2.384185791015625e-07,gini,7,15,15,"{'criterion': 'gini', 'max_depth': 7, 'min_samples_leaf': 15, 'min_samples_split': 15}",0.803921568627451,0.7227722772277227,0.7633469229275869,0.04057464569986413,75
64,0.000998377799987793,1.1920928955078125e-07,0.0009964704513549805,1.1920928955078125e-07,gini,7,15,20,"{'criterion': 'gini', 'max_depth': 7, 'min_samples_leaf': 15, 'min_samples_split': 20}",0.803921568627451,0.7227722772277227,0.7633469229275869,0.04057464569986413,75
65,0.0014960765838623047,0.0004994869232177734,0.000498652458190918,0.000498652458190918,gini,7,20,6,"{'criterion': 'gini', 'max_depth': 7, 'min_samples_leaf': 20, 'min_samples_split': 6}",0.7647058823529411,0.7227722772277227,0.7437390797903319,0.020966802562609188,181
66,0.0010052919387817383,7.748603820800781e-06,0.0009897947311401367,8.225440979003906e-06,gini,7,20,10,"{'criterion': 'gini', 'max_depth': 7, 'min_samples_leaf': 20, 'min_samples_split': 10}",0.7647058823529411,0.7227722772277227,0.7437390797903319,0.020966802562609188,181
67,0.0010044574737548828,7.152557373046875e-06,0.0009899139404296875,7.867813110351562e-06,gini,7,20,14,"{'criterion': 'gini', 'max_depth': 7, 'min_samples_leaf': 20, 'min_samples_split': 14}",0.7647058823529411,0.7227722772277227,0.7437390797903319,0.020966802562609188,181
68,0.0014960765838623047,0.0004987716674804688,0.0009969472885131836,3.5762786865234375e-07,gini,7,20,15,"{'criterion': 'gini', 'max_depth': 7, 'min_samples_leaf': 20, 'min_samples_split': 15}",0.7647058823529411,0.7227722772277227,0.7437390797903319,0.020966802562609188,181
69,0.0014954805374145508,0.0004991292953491211,0.000498652458190918,0.000498652458190918,gini,7,20,20,"{'criterion': 'gini', 'max_depth': 7, 'min_samples_leaf': 20, 'min_samples_split': 20}",0.7647058823529411,0.7227722772277227,0.7437390797903319,0.020966802562609188,181
70,0.000997781753540039,4.76837158203125e-07,0.0010066032409667969,9.298324584960938e-06,gini,7,25,6,"{'criterion': 'gini', 'max_depth': 7, 'min_samples_leaf': 25, 'min_samples_split': 6}",0.7647058823529411,0.7227722772277227,0.7437390797903319,0.020966802562609188,181
71,0.0014961957931518555,0.000498652458190918,0.0009971857070922852,1.1920928955078125e-07,gini,7,25,10,"{'criterion': 'gini', 'max_depth': 7, 'min_samples_leaf': 25, 'min_samples_split': 10}",0.7647058823529411,0.7227722772277227,0.7437390797903319,0.020966802562609188,181
72,0.0015091896057128906,0.00051116943359375,0.0004982948303222656,0.0004982948303222656,gini,7,25,14,"{'criterion': 'gini', 'max_depth': 7, 'min_samples_leaf': 25, 'min_samples_split': 14}",0.7647058823529411,0.7227722772277227,0.7437390797903319,0.020966802562609188,181
73,0.0009971857070922852,1.1920928955078125e-07,0.0009815692901611328,1.5497207641601562e-05,gini,7,25,15,"{'criterion': 'gini', 'max_depth': 7, 'min_samples_leaf': 25, 'min_samples_split': 15}",0.7647058823529411,0.7227722772277227,0.7437390797903319,0.020966802562609188,181
74,0.0009975433349609375,2.384185791015625e-07,0.0009971857070922852,1.1920928955078125e-07,gini,7,25,20,"{'criterion': 'gini', 'max_depth': 7, 'min_samples_leaf': 25, 'min_samples_split': 20}",0.7647058823529411,0.7227722772277227,0.7437390797903319,0.020966802562609188,181
75,0.001495361328125,0.0004990100860595703,0.0009979009628295898,5.960464477539062e-07,gini,10,7,6,"{'criterion': 'gini', 'max_depth': 10, 'min_samples_leaf': 7, 'min_samples_split': 6}",0.7450980392156863,0.7722772277227723,0.7586876334692293,0.013589594253543003,137
76,0.001495957374572754,0.000498652458190918,0.000997781753540039,4.76837158203125e-07,gini,10,7,10,"{'criterion': 'gini', 'max_depth': 10, 'min_samples_leaf': 7, 'min_samples_split': 10}",0.803921568627451,0.7722772277227723,0.7880993981751117,0.015822170452339357,14
77,0.0014954805374145508,0.0004981756210327148,0.0009974241256713867,1.1920928955078125e-07,gini,10,7,14,"{'criterion': 'gini', 'max_depth': 10, 'min_samples_leaf': 7, 'min_samples_split': 14}",0.7450980392156863,0.7722772277227723,0.7586876334692293,0.013589594253543003,137
78,0.0015043020248413086,0.0004922151565551758,0.0009891986846923828,7.152557373046875e-06,gini,10,7,15,"{'criterion': 'gini', 'max_depth': 10, 'min_samples_leaf': 7, 'min_samples_split': 15}",0.7352941176470589,0.7722772277227723,0.7537856726849156,0.01849155503785671,147
79,0.0014957189559936523,0.000498652458190918,0.0004991292953491211,0.0004991292953491211,gini,10,7,20,"{'criterion': 'gini', 'max_depth': 10, 'min_samples_leaf': 7, 'min_samples_split': 20}",0.7843137254901961,0.7623762376237624,0.7733449815569793,0.01096874393321684,60
80,0.001495957374572754,0.0004988908767700195,0.000997781753540039,9.5367431640625e-07,gini,10,11,6,"{'criterion': 'gini', 'max_depth': 10, 'min_samples_leaf': 11, 'min_samples_split': 6}",0.7843137254901961,0.7227722772277227,0.7535430013589595,0.03077072413123666,151
81,0.0014954805374145508,0.0004979372024536133,0.0004985332489013672,0.0004985332489013672,gini,10,11,10,"{'criterion': 'gini', 'max_depth': 10, 'min_samples_leaf': 11, 'min_samples_split': 10}",0.7843137254901961,0.7227722772277227,0.7535430013589595,0.03077072413123666,151
82,0.0010017156600952148,4.172325134277344e-06,0.0010137557983398438,1.430511474609375e-06,gini,10,11,14,"{'criterion': 'gini', 'max_depth': 10, 'min_samples_leaf': 11, 'min_samples_split': 14}",0.7843137254901961,0.7227722772277227,0.7535430013589595,0.03077072413123666,151
83,0.0009889602661132812,7.3909759521484375e-06,0.0009974241256713867,1.1920928955078125e-07,gini,10,11,15,"{'criterion': 'gini', 'max_depth': 10, 'min_samples_leaf': 11, 'min_samples_split': 15}",0.7843137254901961,0.7227722772277227,0.7535430013589595,0.03077072413123666,151
84,0.0010029077529907227,5.602836608886719e-06,0.0009942054748535156,8.106231689453125e-06,gini,10,11,20,"{'criterion': 'gini', 'max_depth': 10, 'min_samples_leaf': 11, 'min_samples_split': 20}",0.7843137254901961,0.7227722772277227,0.7535430013589595,0.03077072413123666,151
85,0.001495957374572754,0.000498652458190918,0.0009974241256713867,1.1920928955078125e-07,gini,10,15,6,"{'criterion': 'gini', 'max_depth': 10, 'min_samples_leaf': 15, 'min_samples_split': 6}",0.803921568627451,0.7227722772277227,0.7633469229275869,0.04057464569986413,75
86,0.001496434211730957,0.0004991292953491211,0.000498652458190918,0.000498652458190918,gini,10,15,10,"{'criterion': 'gini', 'max_depth': 10, 'min_samples_leaf': 15, 'min_samples_split': 10}",0.803921568627451,0.7227722772277227,0.7633469229275869,0.04057464569986413,75
87,0.0009862184524536133,1.1801719665527344e-05,0.0010074377059936523,9.894371032714844e-06,gini,10,15,14,"{'criterion': 'gini', 'max_depth': 10, 'min_samples_leaf': 15, 'min_samples_split': 14}",0.803921568627451,0.7227722772277227,0.7633469229275869,0.04057464569986413,75
88,0.0009955167770385742,2.2649765014648438e-06,0.0009996891021728516,1.430511474609375e-06,gini,10,15,15,"{'criterion': 'gini', 'max_depth': 10, 'min_samples_leaf': 15, 'min_samples_split': 15}",0.803921568627451,0.7227722772277227,0.7633469229275869,0.04057464569986413,75
89,0.0019942522048950195,3.5762786865234375e-07,0.0010027885437011719,5.4836273193359375e-06,gini,10,15,20,"{'criterion': 'gini', 'max_depth': 10, 'min_samples_leaf': 15, 'min_samples_split': 20}",0.803921568627451,0.7227722772277227,0.7633469229275869,0.04057464569986413,75
90,0.0009902715682983398,3.933906555175781e-06,0.0010112524032592773,1.3947486877441406e-05,gini,10,20,6,"{'criterion': 'gini', 'max_depth': 10, 'min_samples_leaf': 20, 'min_samples_split': 6}",0.7647058823529411,0.7227722772277227,0.7437390797903319,0.020966802562609188,181
91,0.0014971494674682617,0.0004976987838745117,0.0009826421737670898,1.537799835205078e-05,gini,10,20,10,"{'criterion': 'gini', 'max_depth': 10, 'min_samples_leaf': 20, 'min_samples_split': 10}",0.7647058823529411,0.7227722772277227,0.7437390797903319,0.020966802562609188,181
92,0.001993894577026367,0.0009968280792236328,0.000997781753540039,4.76837158203125e-07,gini,10,20,14,"{'criterion': 'gini', 'max_depth': 10, 'min_samples_leaf': 20, 'min_samples_split': 14}",0.7647058823529411,0.7227722772277227,0.7437390797903319,0.020966802562609188,181
93,0.000997781753540039,2.384185791015625e-07,0.0009968280792236328,2.384185791015625e-07,gini,10,20,15,"{'criterion': 'gini', 'max_depth': 10, 'min_samples_leaf': 20, 'min_samples_split': 15}",0.7647058823529411,0.7227722772277227,0.7437390797903319,0.020966802562609188,181
94,0.0014963150024414062,0.0004985332489013672,0.0009970664978027344,2.384185791015625e-07,gini,10,20,20,"{'criterion': 'gini', 'max_depth': 10, 'min_samples_leaf': 20, 'min_samples_split': 20}",0.7647058823529411,0.7227722772277227,0.7437390797903319,0.020966802562609188,181
95,0.0014958381652832031,0.0004987716674804688,0.000997304916381836,2.384185791015625e-07,gini,10,25,6,"{'criterion': 'gini', 'max_depth': 10, 'min_samples_leaf': 25, 'min_samples_split': 6}",0.7647058823529411,0.7227722772277227,0.7437390797903319,0.020966802562609188,181
96,0.0014958381652832031,0.0004985332489013672,0.0009975433349609375,2.384185791015625e-07,gini,10,25,10,"{'criterion': 'gini', 'max_depth': 10, 'min_samples_leaf': 25, 'min_samples_split': 10}",0.7647058823529411,0.7227722772277227,0.7437390797903319,0.020966802562609188,181
97,0.000997781753540039,4.76837158203125e-07,0.0009970664978027344,4.76837158203125e-07,gini,10,25,14,"{'criterion': 'gini', 'max_depth': 10, 'min_samples_leaf': 25, 'min_samples_split': 14}",0.7647058823529411,0.7227722772277227,0.7437390797903319,0.020966802562609188,181
98,0.0014960765838623047,0.0004985332489013672,0.0009971857070922852,1.1920928955078125e-07,gini,10,25,15,"{'criterion': 'gini', 'max_depth': 10, 'min_samples_leaf': 25, 'min_samples_split': 15}",0.7647058823529411,0.7227722772277227,0.7437390797903319,0.020966802562609188,181
